"Date","Price","Open","High","Low","Vol.","Change %"
"02-09-2024","62.20","64.40","64.40","61.81","1.78M","-0.54%"
"30-08-2024","62.54","63.00","63.00","62.28","1.54M","0.10%"
"29-08-2024","62.48","60.50","62.59","60.50","764.59K","0.19%"
"28-08-2024","62.36","62.99","62.99","62.16","1.62M","-0.29%"
"27-08-2024","62.54","63.95","63.95","62.21","1.75M","-0.30%"
"26-08-2024","62.73","62.90","62.90","62.11","1.48M","1.10%"
"23-08-2024","62.05","62.18","62.20","61.74","1.06M","-0.27%"
"22-08-2024","62.22","62.40","62.45","62.06","1.10M","0.00%"
"21-08-2024","62.22","62.74","62.79","62.19","1.53M","-0.51%"
"20-08-2024","62.54","64.15","64.15","61.90","1.03M","0.40%"
"19-08-2024","62.29","62.30","62.35","61.77","1.82M","1.60%"
"16-08-2024","61.31","61.67","61.67","61.00","1.32M","-0.26%"
"14-08-2024","61.47","61.24","61.55","59.40","840.23K","0.38%"
"13-08-2024","61.24","61.44","61.44","60.98","1.05M","0.66%"
"12-08-2024","60.84","60.68","60.95","60.38","2.46M","0.71%"
"09-08-2024","60.41","60.59","60.59","60.04","4.77M","1.17%"
"08-08-2024","59.71","60.19","60.19","59.51","1.67M","-0.58%"
"07-08-2024","60.06","60.38","60.38","58.65","2.18M","-0.65%"
"06-08-2024","60.45","60.74","60.74","59.93","1.93M","0.03%"
"05-08-2024","60.43","61.95","61.95","60.34","3.23M","-1.79%"
"02-08-2024","61.53","61.80","61.80","61.03","1.86M","1.08%"
"01-08-2024","60.87","60.66","61.50","60.58","1.71M","0.56%"
"31-07-2024","60.53","61.85","61.85","60.10","1.47M","0.82%"
"30-07-2024","60.04","60.55","61.95","59.77","2.99M","-1.01%"
"29-07-2024","60.65","63.40","63.40","60.39","3.58M","-1.43%"
"26-07-2024","61.53","62.74","62.74","60.52","1.86M","-0.55%"
"25-07-2024","61.87","61.64","63.50","60.22","842.56K","0.32%"
"24-07-2024","61.67","62.48","62.99","60.84","2.76M","-1.45%"
"23-07-2024","62.58","64.29","64.29","61.99","2.38M","-2.61%"
"22-07-2024","64.26","64.49","64.49","63.76","1.06M","-0.29%"
"19-07-2024","64.45","64.77","64.77","63.87","1.07M","-0.65%"
"18-07-2024","64.87","65.34","65.34","64.63","983.74K","0.65%"
"16-07-2024","64.45","64.59","64.59","64.01","993.53K","0.84%"
"15-07-2024","63.91","64.57","64.57","61.85","870.99K","0.22%"
"12-07-2024","63.77","63.81","64.41","63.66","911.89K","0.46%"
"11-07-2024","63.48","62.75","64.50","62.75","934.82K","-0.06%"
"10-07-2024","63.52","65.20","65.20","63.03","534.60K","0.35%"
"09-07-2024","63.30","63.49","63.49","62.91","1.30M","-0.28%"
"08-07-2024","63.48","63.79","63.89","63.34","1.11M","0.33%"
"05-07-2024","63.27","63.45","63.45","63.02","539.94K","0.41%"
"04-07-2024","63.01","63.49","63.49","62.97","1.05M","0.10%"
"03-07-2024","62.95","62.99","63.03","62.62","901.72K","0.43%"
"02-07-2024","62.68","62.99","62.99","62.43","739.22K","0.22%"
"01-07-2024","62.54","64.40","64.40","60.65","913.92K","0.00%"
"28-06-2024","62.54","62.44","62.60","62.05","942.25K","0.61%"
"27-06-2024","62.16","62.41","62.41","61.79","1.22M","-0.37%"
"26-06-2024","62.39","64.50","64.50","62.13","863.10K","-0.37%"
"25-06-2024","62.62","62.98","62.98","62.33","639.29K","0.18%"
"24-06-2024","62.51","63.11","63.11","62.11","1.01M","-1.51%"
"21-06-2024","63.47","64.80","64.80","63.21","462.67K","0.89%"
"20-06-2024","62.91","64.50","64.50","61.52","885.57K","0.43%"
"19-06-2024","62.64","63.33","64.20","60.45","544.82K","0.48%"
"18-06-2024","62.34","62.79","62.79","62.18","1.61M","-0.05%"
"14-06-2024","62.37","62.40","62.50","62.02","575.99K","0.21%"
"13-06-2024","62.24","64.25","64.25","62.18","797.09K","-0.24%"
"12-06-2024","62.39","62.70","62.70","62.23","780.38K","0.43%"
"11-06-2024","62.12","62.47","62.47","61.92","528.69K","0.37%"
"10-06-2024","61.89","62.90","62.90","61.05","1.47M","-1.64%"
"07-06-2024","62.92","65.25","65.25","62.79","1.59M","-0.66%"
"06-06-2024","63.34","63.99","63.99","63.20","684.01K","1.09%"
"05-06-2024","62.66","63.00","63.00","62.50","1.37M","-0.19%"
"04-06-2024","62.78","63.90","63.90","60.65","1.23M","0.38%"
"03-06-2024","62.54","65.00","65.00","62.24","1.40M","-0.92%"
"31-05-2024","63.12","60.85","63.35","60.85","1.94M","0.61%"
"30-05-2024","62.74","63.03","63.03","61.25","543.09K","-0.62%"
"29-05-2024","63.13","64.85","64.85","63.00","695.94K","0.29%"
"28-05-2024","62.95","64.39","64.39","62.84","1.26M","0.19%"
"27-05-2024","62.83","64.75","64.75","62.68","1.22M","-0.05%"
"24-05-2024","62.86","65.50","65.50","62.00","2.58M","-1.64%"
"23-05-2024","63.91","64.51","64.51","63.21","573.91K","-1.25%"
"22-05-2024","64.72","65.09","65.09","64.31","653.58K","0.03%"
"21-05-2024","64.70","62.60","65.50","62.60","893.53K","1.38%"
"17-05-2024","63.82","65.95","65.95","63.68","1.22M","-0.34%"
"16-05-2024","64.04","64.02","64.19","63.77","594.46K","0.58%"
"15-05-2024","63.67","64.95","64.95","63.17","529.22K","0.95%"
"14-05-2024","63.07","63.29","63.29","62.83","661.15K","0.06%"
"13-05-2024","63.03","65.70","65.70","62.88","1.23M","-1.16%"
"10-05-2024","63.77","63.70","64.05","62.79","1.16M","2.52%"
"09-05-2024","62.20","63.23","63.23","62.15","366.39K","-0.16%"
"08-05-2024","62.30","60.70","62.59","60.70","840.04K","-0.46%"
"07-05-2024","62.59","62.98","62.98","62.38","1.02M","0.13%"
"06-05-2024","62.51","63.14","63.14","62.18","1.24M","-0.05%"
"03-05-2024","62.54","63.72","63.72","62.04","1.34M","-0.38%"
"02-05-2024","62.78","64.70","64.70","62.67","769.32K","-0.06%"
"30-04-2024","62.82","64.39","64.39","62.65","2.10M","-0.98%"
"29-04-2024","63.44","65.15","65.15","62.82","681.13K","0.32%"
"26-04-2024","63.24","63.47","63.47","62.83","304.76K","0.73%"
"25-04-2024","62.78","64.55","64.55","62.36","763.54K","0.21%"
"24-04-2024","62.65","63.25","63.25","62.38","2.35M","0.53%"
"23-04-2024","62.32","63.00","63.20","62.00","2.15M","-1.80%"
"22-04-2024","63.46","63.71","64.47","63.20","653.45K","-1.17%"
"19-04-2024","64.21","65.37","65.37","63.96","1.41M","0.50%"
"18-04-2024","63.89","65.60","65.60","63.61","1.21M","0.31%"
"16-04-2024","63.69","64.90","64.90","63.52","3.25M","0.44%"
"15-04-2024","63.41","63.50","64.40","62.66","2.05M","-0.30%"
"12-04-2024","63.60","64.35","64.35","62.99","868.18K","1.83%"
"10-04-2024","62.46","62.87","62.87","62.11","641.60K","0.02%"
"09-04-2024","62.45","62.53","62.55","62.01","740.51K","0.71%"
"08-04-2024","62.01","62.20","62.42","61.50","1.16M","1.92%"
"05-04-2024","60.84","62.75","62.75","60.15","1.69M","-0.11%"
"04-04-2024","60.91","61.83","61.83","60.72","1.08M","0.69%"
"03-04-2024","60.49","62.00","62.00","58.35","2.55M","0.53%"
"02-04-2024","60.17","61.03","61.03","59.81","934.53K","0.57%"
"01-04-2024","59.83","60.15","60.15","58.55","935.22K","2.48%"
